vehicle_number,lap,timestamp,lap_time,cumulative_time,position,gap_to_leader,gap_to_ahead,gap_to_behind,gap_delta_ahead,gap_delta_behind,is_fighting,laps_remaining,race_progress,fuel_load_estimate,prev_lap_time,rolling_avg_3,lap_time_diff,air_temp,track_temp,humidity,pressure,wind_speed,is_under_yellow,top_speed,track,track_name,race_num,race_id
15,3,2025-04-26 21:01:20.588000+00:00,161.23,384.911,20,11.203,0.245,0.195,0.0,0.0,True,12,0.2,0.8,223.681,192.4555,-62.45100000000002,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,200.0,cota,Circuit of the Americas,1,cota_r1
41,3,2025-04-26 21:01:20.783000+00:00,160.159,381.36699999999996,21,11.398,0.195,0.431,0.0,0.0,True,12,0.2,0.8,221.208,190.68349999999998,-61.04900000000001,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,205.3,cota,Circuit of the Americas,1,cota_r1
61,3,2025-04-26 21:01:21.214000+00:00,159.943,384.281,22,11.829,0.431,0.963,0.0,0.0,True,12,0.2,0.8,224.338,192.1405,-64.39499999999998,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
13,3,2025-04-26 21:01:22.177000+00:00,161.869,383.66999999999996,23,12.792,0.963,0.329,0.0,0.0,True,12,0.2,0.8,221.801,191.83499999999998,-59.93199999999999,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,204.5,cota,Circuit of the Americas,1,cota_r1
40,3,2025-04-26 21:01:22.506000+00:00,161.559,384.4,24,13.121,0.329,1.005,0.0,0.0,True,12,0.2,0.8,222.841,192.2,-61.28200000000001,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
21,3,2025-04-26 21:01:23.511000+00:00,162.23,384.12,25,14.126,1.005,0.87,0.0,0.0,True,12,0.2,0.8,221.89,192.06,-59.66,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,206.1,cota,Circuit of the Americas,1,cota_r1
57,3,2025-04-26 21:01:24.381000+00:00,162.591,383.71000000000004,26,14.996,0.87,0.726,0.0,0.0,True,12,0.2,0.8,221.119,191.85500000000002,-58.52799999999999,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,200.0,cota,Circuit of the Americas,1,cota_r1
30,3,2025-04-26 21:01:25.107000+00:00,163.411,384.48,27,15.722,0.726,60.0,0.0,0.0,True,12,0.2,0.8,221.069,192.24,-57.65799999999999,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
12,3,2025-04-26 21:02:56.750000+00:00,254.541,475.663,28,107.365,91.643,60.0,0.0,0.0,False,12,0.2,0.8,221.122,237.8315,33.41899999999998,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
32,3,2025-04-26 21:05:00.063000+00:00,163.361,163.361,29,230.678,123.313,60.0,0.0,0.0,False,12,0.2,0.8,163.361,163.361,0.0,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
51,3,2025-04-26 21:40:17.392000+00:00,265.93,416.529,30,2348.007,2117.329,60.0,0.0,0.0,False,12,0.2,0.8,150.599,208.2645,115.33100000000002,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
33,4,2025-04-26 21:03:39.380000+00:00,149.995,525.159,1,0.0,0.0,0.236,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,151.695,175.053,-1.6999999999999886,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
6,4,2025-04-26 21:03:39.616000+00:00,149.88,525.273,2,0.236,0.236,0.478,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,151.842,175.091,-1.9620000000000175,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
10,4,2025-04-26 21:03:40.094000+00:00,149.938,525.363,3,0.714,0.478,0.3,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,151.87,175.121,-1.9320000000000164,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
22,4,2025-04-26 21:03:40.394000+00:00,149.83,526.0,4,1.014,0.3,0.294,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,152.64,175.33333333333334,-2.809999999999974,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
28,4,2025-04-26 21:03:40.688000+00:00,149.611,525.36,5,1.308,0.294,0.307,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,152.862,175.12,-3.2510000000000048,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
16,4,2025-04-26 21:03:40.995000+00:00,149.669,526.2,6,1.615,0.307,0.286,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,152.731,175.4,-3.0619999999999834,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,205.3,cota,Circuit of the Americas,1,cota_r1
26,4,2025-04-26 21:03:41.281000+00:00,149.762,526.289,7,1.901,0.286,0.974,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,152.888,175.42966666666666,-3.1260000000000048,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
24,4,2025-04-26 21:03:42.255000+00:00,149.921,526.777,8,2.875,0.974,1.6280000000000001,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,153.59,175.59233333333336,-3.669000000000011,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
4,4,2025-04-26 21:03:43.883000+00:00,150.11,528.349,9,4.503,1.6280000000000001,0.406,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,154.6,176.11633333333336,-4.489999999999981,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
47,4,2025-04-26 21:03:44.289000+00:00,150.599,529.04,10,4.909,0.406,0.598,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,154.826,176.34666666666666,-4.227000000000004,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,206.9,cota,Circuit of the Americas,1,cota_r1
25,4,2025-04-26 21:03:44.887000+00:00,150.991,528.871,11,5.507,0.598,0.227,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,154.599,176.29033333333334,-3.6079999999999757,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
36,4,2025-04-26 21:03:45.114000+00:00,150.879,529.424,12,5.734,0.227,0.574,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,155.231,176.47466666666665,-4.352000000000004,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
65,4,2025-04-26 21:03:45.688000+00:00,151.162,529.521,13,6.308,0.574,1.021,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,154.85,176.50699999999998,-3.687999999999988,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
29,4,2025-04-26 21:03:46.709000+00:00,151.13,529.725,14,7.329,1.021,0.173,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,155.449,176.57500000000002,-4.319000000000017,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
63,4,2025-04-26 21:03:46.882000+00:00,151.12,530.9110000000001,15,7.502,0.173,1.617,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,156.226,176.97033333333334,-5.1059999999999945,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
38,4,2025-04-26 21:03:48.499000+00:00,151.761,531.873,16,9.119,1.617,2.483,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,157.112,177.29100000000003,-5.350999999999999,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
49,4,2025-04-26 21:03:50.982000+00:00,151.03,534.599,17,11.602,2.483,0.791,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,159.931,178.19966666666667,-8.90100000000001,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
35,4,2025-04-26 21:03:51.773000+00:00,152.0,534.19,18,12.393,0.791,0.921,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,158.99,178.06333333333336,-6.990000000000009,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
37,4,2025-04-26 21:03:52.694000+00:00,152.351,535.435,19,13.314,0.921,2.802,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,160.179,178.47833333333332,-7.828000000000003,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
41,4,2025-04-26 21:03:55.496000+00:00,154.713,536.0799999999999,20,16.116,2.802,0.927,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,160.159,178.6933333333333,-5.445999999999998,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,198.5,cota,Circuit of the Americas,1,cota_r1
61,4,2025-04-26 21:03:56.423000+00:00,155.209,539.49,21,17.043,0.927,1.204,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,159.943,179.83,-4.734000000000009,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
13,4,2025-04-26 21:03:57.627000+00:00,155.45,539.12,22,18.247,1.204,0.354,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,161.869,179.70666666666668,-6.419000000000011,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.8,cota,Circuit of the Americas,1,cota_r1
21,4,2025-04-26 21:03:57.981000+00:00,154.47,538.5899999999999,23,18.601,0.354,1.526,0.0,0.0,True,11,0.26666666666666666,0.7333333333333334,162.23,179.52999999999997,-7.759999999999991,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,208.5,cota,Circuit of the Americas,1,cota_r1
40,4,2025-04-26 21:03:59.507000+00:00,157.001,541.4010000000001,24,20.127,1.526,1.275,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,161.559,180.467,-4.557999999999993,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
57,4,2025-04-26 21:04:00.782000+00:00,156.401,540.111,25,21.402,1.275,1.126,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,162.591,180.037,-6.189999999999998,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,197.8,cota,Circuit of the Americas,1,cota_r1
30,4,2025-04-26 21:04:01.908000+00:00,156.801,541.281,26,22.528,1.126,2.288,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,163.411,180.427,-6.610000000000014,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
12,4,2025-04-26 21:04:04.196000+00:00,67.446,543.109,27,24.816,2.288,60.0,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,254.541,181.03633333333335,-187.095,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
15,4,2025-04-26 21:05:24.648000+00:00,244.06,628.971,28,105.268,80.452,60.0,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,161.23,209.657,82.83000000000001,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,201.5,cota,Circuit of the Americas,1,cota_r1
32,4,2025-04-26 21:07:31.782000+00:00,151.719,315.08,29,232.402,127.134,60.0,0.0,0.0,False,11,0.26666666666666666,0.7333333333333334,163.361,157.54,-11.641999999999996,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
6,5,2025-04-26 21:06:09.135000+00:00,149.519,674.792,1,0.0,0.0,0.448,-0.204,0.41800000000000004,True,10,0.3333333333333333,0.6666666666666667,149.88,150.41366666666667,-0.36099999999999,28.695909090909087,41.225,62.54681818181819,993.1068181818183,12.74727272727273,0,203.0,cota,Circuit of the Americas,1,cota_r1
